customer_id,company_name,industry,company_size,country_code,country_name,timezone,contact_email,contact_name,signup_date,signup_source,is_active,churned_at,churn_reason,nps_score,is_churned,tenure_days,plan_id,plan_name,plan_tier,status,mrr_usd,billing_cycle,team_size,active_members,total_events,avg_session_sec,unique_features,last_activity,first_activity,total_sessions_with_duration,latest_nps,avg_nps,nps_surveys_count
1015,QuarkVentures,Manufacturing,enterprise,BR,Brazil,America/Sao_Paulo,yuki.torres@corp.net,Yuki Torres,2024-01-20,referral,True,,,,0,803.0,3.0,Starter Plus,starter,active,19.0,monthly,0.0,0.0,54,1688.7826086956522,7,2025-08-21 14:41:23,2023-01-10 19:13:12,46,7.0,6.0,2.0
1016,Iris Studio,Real Estate,medium,SG,Singapore,Asia/Singapore,andrew.thomas@irisstudio.com,Andrew Thomas,2024-05-27,partner,True,,,9.0,0,675.0,5.0,Professional Plus,professional,active,53.1,monthly,0.0,0.0,41,1912.5333333333333,4,2025-03-26 04:17:27,2023-03-11 08:31:31,30,9.0,9.0,1.0
1017,Zeal Platform,Education,enterprise,US,United States,America/Los_Angeles,lars.ramirez@gmail.com,Lars Ramirez,2024-12-17,referral,False,2025-08-20 16:05:04,Not enough users,4.0,1,246.0,4.0,Professional,professional,cancelled,39.0,monthly,0.0,0.0,45,1812.2432432432433,4,2025-10-30 00:26:39,2023-02-22 01:29:19,37,8.0,7.5,2.0
1018,BoltStack,Legal,small,DE,Germany,Europe/Berlin,kimberly.patel@company.io,Kimberly Patel,2024-09-08,paid_ads,True,,,,0,571.0,2.0,Starter,starter,active,10.0,annual,0.0,0.0,48,1884.75,7,2025-10-10 10:07:52,2023-02-17 18:38:38,40,7.0,5.0,2.0
1019,Jet Net,Real Estate,medium,AU,Australia,Australia/Sydney,lisa.johnson@yahoo.com,Lisa Johnson,2025-02-20,organic,True,,,,0,406.0,3.0,Starter Plus,starter,active,15.83,annual,0.0,0.0,36,1400.7333333333333,5,2025-07-14 23:10:44,2023-04-22 03:22:07,30,8.0,7.0,3.0
1020,Jade Logic,Real Estate,medium,IN,India,Asia/Kolkata,anthony.green@gmail.com,Anthony Green,2025-04-08,paid_ads,True,,,,0,359.0,5.0,Professional Plus,professional,active,49.17,annual,0.0,0.0,44,1717.9166666666667,7,2025-08-18 23:21:09,2023-08-19 07:25:14,36,3.0,5.75,4.0
1021,ZealSoftware,Marketing,medium,IN,India,Asia/Kolkata,priya.davis@protonmail.com,Priya Davis,2023-06-02,event,True,,,,0,1035.0,4.0,Professional,professional,active,39.0,monthly,0.0,0.0,48,1967.9285714285713,4,2025-09-25 01:54:27,2023-06-01 08:27:38,42,1.0,3.5,2.0
1022,GlowAnalytics,Technology,enterprise,US,United States,America/New_York,dmitri.hernandez@gmail.com,Dmitri Hernandez,2024-06-10,referral,True,,,10.0,0,661.0,1.0,Free,free,active,0.0,annual,0.0,0.0,36,1724.2,7,2025-10-09 22:47:27,2023-06-11 23:58:36,30,4.0,6.0,3.0
1023,DataSystems,Insurance,medium,JP,Japan,Asia/Tokyo,richard.jones@corp.net,Richard Jones,2025-09-19,organic,True,,,10.0,0,195.0,6.0,Enterprise,enterprise,active,99.0,monthly,0.0,0.0,45,1811.4285714285713,5,2024-11-19 23:36:27,2023-07-26 20:55:18,35,10.0,10.0,1.0
1024,Arc Hub,Finance,enterprise,SG,Singapore,Asia/Singapore,dorothy.gonzalez@startup.co,Dorothy Gonzalez,2023-02-21,organic,True,,,6.0,0,1136.0,1.0,Free,free,active,0.0,annual,0.0,0.0,49,1855.0833333333333,5,2025-10-18 23:19:06,2023-05-05 19:47:45,36,4.0,6.0,4.0
1025,FluxHQ,Education,medium,US,United States,America/Los_Angeles,patricia.rivera@startup.co,Patricia Rivera,2024-02-26,referral,True,,,6.0,0,766.0,5.0,Professional Plus,professional,active,49.17,annual,0.0,0.0,58,1846.2340425531916,6,2025-10-21 17:13:22,2023-02-12 04:35:48,47,6.0,6.0,1.0
1026,VineIO,Retail,medium,AU,Australia,Australia/Sydney,patricia.hernandez@outlook.com,Patricia Hernandez,2023-09-27,event,False,2025-10-23 11:00:49,Outgrew the platform,,1,757.0,1.0,Free,free,cancelled,0.0,monthly,0.0,0.0,37,1687.4848484848485,6,2025-08-08 18:38:29,2023-02-05 14:44:17,33,9.0,8.333333333333334,3.0
1027,Drift Platform,Healthcare,small,IN,India,Asia/Kolkata,daniel.rivera@driftplatform.com,Daniel Rivera,2024-07-11,paid_ads,True,,,5.0,0,630.0,6.0,Enterprise,enterprise,active,74.25,monthly,0.0,0.0,45,1679.764705882353,5,2025-04-06 06:50:10,2023-02-04 11:28:40,34,4.0,7.0,2.0
1028,GlowOps,Consulting,medium,JP,Japan,Asia/Tokyo,andrew.thompson@glowops.com,Andrew Thompson,2024-11-14,paid_ads,True,,,8.0,0,504.0,3.0,Starter Plus,starter,active,15.83,annual,0.0,0.0,43,1798.3142857142857,4,2025-03-11 22:53:33,2023-02-28 05:14:02,35,10.0,7.2,5.0
1029,GridLogic,Healthcare,small,CA,Canada,America/Toronto,ahmed.muller@gridlogic.com,Ahmed Muller,2025-05-03,paid_ads,False,2025-06-19 22:00:09,Not enough users,,1,47.0,5.0,Professional Plus,professional,cancelled,59.0,monthly,0.0,0.0,34,1666.32,5,2025-10-24 08:50:46,2023-03-13 18:35:25,25,8.0,8.5,2.0
1030,Hive Corp,Finance,medium,JP,Japan,Asia/Tokyo,lisa.chen@corp.net,Lisa Chen,2025-02-15,partner,True,,,,0,411.0,5.0,Professional Plus,professional,active,49.17,annual,0.0,0.0,32,1530.4782608695652,4,2025-05-08 19:39:32,2023-03-21 09:40:54,23,8.0,7.5,2.0
1031,Rift Works,Manufacturing,small,IN,India,Asia/Kolkata,joseph.torres@gmail.com,Joseph Torres,2024-12-20,organic,True,,,,0,468.0,2.0,Starter,starter,active,12.0,monthly,0.0,0.0,46,1797.9473684210527,5,2025-04-12 13:21:51,2023-01-03 21:37:36,38,9.0,7.5,2.0
1032,ZenOps,Healthcare,medium,CA,Canada,America/Toronto,carlos.brown@hotmail.com,Carlos Brown,2024-06-14,organic,True,,,9.0,0,657.0,1.0,Free,free,active,0.0,monthly,0.0,0.0,37,1593.12,1,2025-06-06 04:09:52,2023-01-26 10:26:31,25,7.0,7.75,4.0
1033,WarpLabs,Finance,small,SG,Singapore,Asia/Singapore,dmitri.hernandez@company.io,Dmitri Hernandez,2023-03-30,organic,True,,,,0,1099.0,4.0,Professional,professional,active,32.5,annual,0.0,0.0,48,1777.775,5,2025-09-29 01:51:32,2023-05-06 18:41:04,40,5.0,7.5,2.0
1034,CoreSystems,Manufacturing,medium,US,United States,America/Los_Angeles,olga.jones@coresystems.com,Olga Jones,2024-08-07,organic,False,2025-07-12 01:57:39,Not enough users,,1,339.0,1.0,Free,free,cancelled,0.0,monthly,0.0,0.0,32,1819.391304347826,2,2025-09-09 13:31:45,2023-04-11 00:32:34,23,,,
1035,JadeVentures,Logistics,small,GB,United Kingdom,Europe/London,margaret.flores@tech.dev,Margaret Flores,2025-09-02,partner,False,2025-10-03 20:01:34,Company closed,,1,31.0,6.0,Enterprise,enterprise,cancelled,74.25,annual,0.0,0.0,32,1640.6785714285713,3,2025-10-02 22:39:52,2024-03-15 13:42:03,28,10.0,6.5,4.0
1036,Mist Works,Retail,large,BR,Brazil,America/Sao_Paulo,steven.scott@protonmail.com,Steven Scott,2024-10-03,organic,True,,,9.0,0,546.0,5.0,Professional Plus,professional,active,59.0,monthly,0.0,0.0,36,1791.7575757575758,1,2025-08-25 09:57:21,2023-01-12 18:06:25,33,,,
1037,SageStack,Marketing,small,GB,United Kingdom,Europe/London,paul.sanchez@tech.dev,Paul Sanchez,2024-11-03,referral,False,2025-07-30 01:38:53,Not enough users,6.0,1,269.0,3.0,Starter Plus,starter,cancelled,13.46,annual,0.0,0.0,42,1793.5151515151515,2,2025-09-18 21:33:12,2023-02-02 04:44:07,33,10.0,8.5,2.0
1038,DriftIO,Consulting,medium,JP,Japan,Asia/Tokyo,elizabeth.flores@enterprise.com,Elizabeth Flores,2023-06-07,partner,True,,,7.0,0,1030.0,1.0,Free,free,active,0.0,annual,0.0,0.0,42,2089.4166666666665,2,2025-10-06 18:02:56,2023-01-22 20:28:53,36,5.0,5.0,1.0
1039,Peak Dynamics,Marketing,large,JP,Japan,Asia/Tokyo,james.sanchez@hotmail.com,James Sanchez,2024-12-13,organic,True,,,10.0,0,475.0,3.0,Starter Plus,starter,active,19.0,monthly,0.0,0.0,46,2011.0487804878048,4,2025-06-07 20:13:58,2023-01-02 16:11:12,41,,,
1040,Vine Works,Retail,small,DE,Germany,Europe/Berlin,thomas.lopez@corp.net,Thomas Lopez,2023-05-24,event,True,,,,0,1044.0,3.0,Starter Plus,starter,active,19.0,monthly,0.0,0.0,41,1566.9705882352941,5,2025-07-10 04:58:27,2023-04-22 17:47:35,34,8.0,9.0,2.0
1041,Ion Ops,Media,large,BR,Brazil,America/Sao_Paulo,ana.moore@hotmail.com,Ana Moore,2023-07-19,referral,True,,,,0,988.0,1.0,Free,free,active,0.0,monthly,0.0,0.0,32,1628.4074074074074,4,2025-08-17 00:59:42,2023-03-10 04:33:35,27,7.0,8.0,4.0
1042,Warp Works,Legal,medium,US,United States,America/Los_Angeles,lisa.harris@startup.co,Lisa Harris,2023-08-15,organic,True,,,8.0,0,961.0,5.0,Professional Plus,professional,active,47.2,monthly,0.0,0.0,29,1660.7272727272727,3,2025-09-30 12:57:31,2023-08-04 00:41:59,22,8.0,8.0,1.0
1043,NexusSystems,Telecommunications,medium,BR,Brazil,America/Sao_Paulo,robert.santos@enterprise.com,Robert Santos,2023-07-23,partner,True,,,,0,984.0,1.0,Free,free,active,0.0,annual,0.0,0.0,31,1907.5,4,2025-10-13 06:22:52,2023-02-03 07:59:39,26,0.0,3.0,2.0
1044,Xenon Software,Manufacturing,small,US,United States,America/Chicago,charles.jackson@company.io,Charles Jackson,2023-08-10,organic,True,,,10.0,0,966.0,3.0,Starter Plus,starter,active,19.0,monthly,0.0,0.0,40,1485.7931034482758,3,2025-04-23 06:47:10,2023-04-03 09:48:37,29,10.0,10.0,1.0
1045,Nexus Analytics,Retail,small,FR,France,Europe/Paris,kenji.adams@nexusanalytics.com,Kenji Adams,2023-12-29,referral,False,2024-11-20 10:22:37,Integration issues,10.0,1,327.0,2.0,Starter,starter,cancelled,10.0,annual,0.0,0.0,46,1856.9756097560976,7,2025-10-07 09:30:21,2023-01-09 05:24:00,41,10.0,7.5,6.0
1046,JadeAI,Retail,small,CA,Canada,America/Toronto,james.moore@tech.dev,James Moore,2025-05-27,organic,True,,,10.0,0,310.0,1.0,Free,free,active,0.0,monthly,0.0,0.0,25,1901.8,2,2025-07-20 17:27:46,2023-05-27 11:14:03,20,7.0,7.5,2.0
1047,DataWorks,Real Estate,medium,AU,Australia,Australia/Sydney,mei.kim@protonmail.com,Mei Kim,2023-05-22,event,True,,,6.0,0,1046.0,5.0,Professional Plus,professional,active,59.0,monthly,0.0,0.0,40,1708.4545454545455,7,2025-10-13 18:42:17,2023-02-21 15:31:53,33,10.0,5.0,3.0
1048,UltraNet,Education,small,JP,Japan,Asia/Tokyo,david.martin@outlook.com,David Martin,2024-03-14,organic,True,,,10.0,0,749.0,1.0,Free,free,active,0.0,annual,0.0,0.0,31,1949.1904761904761,3,2025-05-01 22:01:51,2023-01-28 15:51:46,21,3.0,2.5,2.0
1049,OnyxPlatform,Telecommunications,small,US,United States,America/Chicago,jessica.rodriguez@outlook.com,Jessica Rodriguez,2025-06-08,referral,True,,,6.0,0,298.0,2.0,Starter,starter,active,10.0,annual,0.0,0.0,39,1746.78125,3,2025-07-23 06:07:08,2023-01-30 06:20:26,32,10.0,10.0,1.0
1050,Grid Cloud,Education,small,JP,Japan,Asia/Tokyo,dorothy.flores@gridcloud.com,Dorothy Flores,2025-09-13,partner,True,,,,0,201.0,5.0,Professional Plus,professional,active,47.2,monthly,0.0,0.0,34,1921.857142857143,4,2024-12-19 03:11:15,2023-03-11 14:23:03,28,,,
1051,BeamHQ,Insurance,medium,FR,France,Europe/Paris,christopher.adams@yahoo.com,Christopher Adams,2024-06-11,organic,True,,,,0,660.0,6.0,Enterprise,enterprise,active,82.5,annual,0.0,0.0,34,1945.0,5,2025-07-21 11:05:47,2023-04-27 01:58:26,30,10.0,7.75,4.0
1052,Luna Net,Media,enterprise,US,United States,America/Chicago,ahmed.rodriguez@hotmail.com,Ahmed Rodriguez,2025-06-18,referral,True,,,6.0,0,288.0,1.0,Free,free,active,0.0,annual,0.0,0.0,39,1693.235294117647,3,2025-10-14 20:06:40,2023-01-08 12:19:08,34,0.0,0.0,1.0
1053,Kite Hub,Consulting,medium,JP,Japan,Asia/Tokyo,yuki.garcia@yahoo.com,Yuki Garcia,2024-05-06,event,True,,,10.0,0,696.0,3.0,Starter Plus,starter,active,17.1,monthly,0.0,0.0,39,2085.0857142857144,3,2025-05-17 12:13:18,2023-02-04 01:55:38,35,2.0,6.0,2.0
1054,NexusTech,Insurance,enterprise,SG,Singapore,Asia/Singapore,ahmed.robinson@hotmail.com,Ahmed Robinson,2024-02-06,referral,False,2024-07-26 02:14:53,,0.0,1,171.0,2.0,Starter,starter,cancelled,12.0,monthly,0.0,0.0,46,2225.4285714285716,5,2025-10-28 09:25:17,2023-03-30 16:08:20,28,,,
1055,NovaSoftware,Legal,large,GB,United Kingdom,Europe/London,andrew.adams@gmail.com,Andrew Adams,2023-06-26,referral,False,2024-06-22 14:10:13,,0.0,1,362.0,1.0,Free,free,cancelled,0.0,annual,0.0,0.0,32,2112.259259259259,3,2025-03-09 14:10:46,2023-03-11 08:30:17,27,6.0,8.0,2.0
1056,UnitCorp,Logistics,enterprise,BR,Brazil,America/Sao_Paulo,robert.green@yahoo.com,Robert Green,2023-06-20,partner,True,,,10.0,0,1017.0,6.0,Enterprise,enterprise,active,82.5,annual,0.0,0.0,39,1696.3214285714287,5,2024-09-18 21:40:14,2023-08-08 11:50:38,28,5.0,4.5,2.0
1057,UltraDynamics,Education,medium,US,United States,America/Chicago,ashley.patel@enterprise.com,Ashley Patel,2025-04-07,organic,True,,,0.0,0,360.0,3.0,Starter Plus,starter,active,12.67,annual,0.0,0.0,39,1501.1290322580646,6,2025-06-22 09:06:48,2023-04-23 02:15:37,31,8.0,7.5,2.0
1058,QuarkAnalytics,Insurance,medium,BR,Brazil,America/Sao_Paulo,yuki.patel@corp.net,Yuki Patel,2025-05-31,referral,True,,,8.0,0,306.0,1.0,Free,free,active,0.0,monthly,0.0,0.0,49,1917.5128205128206,4,2025-10-09 03:01:13,2023-07-08 09:23:51,39,5.0,6.0,3.0
1059,Pulse Ops,Telecommunications,medium,CA,Canada,America/Toronto,priya.king@hotmail.com,Priya King,2025-07-05,partner,True,,,10.0,0,271.0,4.0,Professional,professional,active,26.0,annual,0.0,0.0,42,1594.7777777777778,3,2025-09-16 18:39:26,2023-04-23 09:21:43,36,10.0,8.8,5.0
1060,ZenPro,Retail,small,JP,Japan,Asia/Tokyo,Richard.Lopez@tech.dev,Richard Lopez,2025-04-10,referral,True,,,,0,357.0,1.0,Free,free,active,0.0,annual,0.0,0.0,32,1898.3333333333333,5,2025-06-09 00:38:00,2023-05-31 16:43:09,27,8.0,7.0,4.0
1061,Vine Pro,Legal,small,SG,Singapore,Asia/Singapore,steven.thompson@startup.co,Steven Thompson,2025-03-28,organic,True,,,,0,370.0,2.0,Starter,starter,active,12.0,monthly,0.0,0.0,44,1849.0263157894738,6,2025-06-21 18:35:50,2023-05-12 11:43:08,38,7.0,7.0,1.0
1062,WaveSolutions,Retail,large,BR,Brazil,America/Sao_Paulo,Kenji.Garcia@corp.net,Kenji Garcia,2025-08-07,organic,True,,,6.0,0,238.0,6.0,Enterprise,enterprise,active,70.12,annual,0.0,0.0,45,1285.3030303030303,5,2025-04-21 14:12:31,2023-03-22 00:57:45,33,6.0,7.0,2.0
1063,Rush Stack,Retail,large,JP,Japan,Asia/Tokyo,richard.brown@gmail.com,Richard Brown,2024-04-26,paid_ads,False,2025-08-29 23:21:41,Not enough users,10.0,1,490.0,1.0,Free,free,cancelled,0.0,monthly,0.0,0.0,45,1973.157894736842,6,2025-07-10 18:37:35,2023-04-20 16:35:44,38,4.0,6.5,4.0
1064,ZenAI,Legal,small,US,United States,America/Chicago,susan.hernandez@enterprise.com,Susan Hernandez,2025-02-09,referral,True,,,8.0,0,417.0,1.0,Free,free,active,0.0,annual,0.0,0.0,29,2210.8260869565215,2,2025-10-26 02:59:05,2023-01-08 19:44:45,23,4.0,5.5,2.0
1065,HubSystems,Healthcare,small,US,United States,America/Los_Angeles,john.davis@yahoo.com,John Davis,2024-11-08,partner,True,,,7.0,0,510.0,3.0,Starter Plus,starter,active,15.83,annual,0.0,0.0,40,1763.03125,7,2025-08-15 00:54:02,2023-05-11 03:13:57,32,6.0,7.666666666666667,3.0
1066,MetaGroup,E-commerce,small,DE,Germany,Europe/Berlin,andrew.gonzalez@metagroup.com,Andrew Gonzalez,2023-07-03,event,True,,,,0,1004.0,2.0,Starter,starter,active,12.0,monthly,0.0,0.0,36,1529.3103448275863,3,2025-06-18 19:08:51,2023-06-29 04:56:37,29,1.0,4.666666666666667,3.0
1067,RiftLogic,Finance,small,US,United States,America/New_York,andrew.nelson@corp.net,Andrew Nelson,2023-05-12,organic,False,2024-04-06 19:56:25,,,1,330.0,1.0,Free,free,cancelled,0.0,monthly,0.0,0.0,37,1942.642857142857,4,2025-10-26 04:24:58,2023-03-07 21:22:47,28,9.0,8.5,2.0
1068,KeenGroup,Insurance,large,BR,Brazil,America/Sao_Paulo,Ashley.Ivanov@keengroup.com,Ashley Ivanov,2023-10-10,event,False,2024-08-13 20:32:40,Outgrew the platform,2.0,1,308.0,4.0,Professional,professional,cancelled,31.2,monthly,0.0,0.0,49,1833.0238095238096,5,2025-09-02 05:06:24,2023-02-03 07:08:40,42,6.0,6.333333333333333,3.0
1069,Bolt Analytics,Healthcare,large,US,United States,America/Los_Angeles,mary.martinez@boltanalytics.com,Mary Martinez,2024-09-20,organic,False,2025-01-17 15:16:30,Outgrew the platform,0.0,1,119.0,4.0,Professional,professional,cancelled,35.1,monthly,0.0,0.0,47,1928.4146341463415,4,2025-06-25 07:11:03,2023-01-08 18:21:47,41,8.0,7.5,2.0
1070,CorePro,Healthcare,medium,AU,Australia,Australia/Sydney,Kenji.Nguyen@yahoo.com,Kenji Nguyen,2024-06-27,organic,True,,,,0,644.0,6.0,Enterprise,enterprise,active,99.0,monthly,0.0,0.0,44,2083.470588235294,6,2025-09-25 09:48:52,2023-01-25 20:07:21,34,8.0,6.0,2.0
1071,UltraAnalytics,Finance,enterprise,SG,Singapore,Asia/Singapore,Aisha.Adams@ultraanalytics.com,Aisha Adams,2023-03-02,referral,False,2024-10-16 04:35:03,Budget cuts,,1,594.0,2.0,Starter,starter,cancelled,10.0,annual,0.0,0.0,41,1943.7857142857142,3,2025-06-20 05:03:48,2023-04-07 21:41:05,28,7.0,7.0,3.0
1072,XenonCorp,Education,medium,US,United States,America/Chicago,nancy.lewis@company.io,Nancy Lewis,2024-03-11,event,True,,,,0,752.0,1.0,Free,free,active,0.0,annual,0.0,0.0,36,1565.3,6,2024-12-23 11:14:19,2023-03-06 11:22:01,30,3.0,5.0,2.0
1073,Quark HQ,Manufacturing,small,US,United States,America/Chicago,john.scott@quarkhq.com,John Scott,2023-08-01,event,False,2025-06-01 21:49:34,Outgrew the platform,3.0,1,670.0,1.0,Free,free,cancelled,0.0,monthly,0.0,0.0,35,1854.7666666666667,3,2025-09-08 23:58:31,2023-01-12 17:25:52,30,8.0,4.333333333333333,3.0
1074,Acme Dev,Healthcare,enterprise,FR,France,Europe/Paris,wei.white@gmail.com,Wei White,2023-04-21,referral,True,,,,0,1077.0,4.0,Professional,professional,active,32.5,annual,0.0,0.0,40,1702.8285714285714,5,2025-08-22 23:31:43,2023-11-23 16:04:52,35,7.0,8.0,4.0
1075,FlowSoftware,Manufacturing,medium,US,United States,America/Chicago,jessica.brown@outlook.com,Jessica Brown,2025-04-12,event,True,,,8.0,0,355.0,2.0,Starter,starter,active,10.2,monthly,0.0,0.0,42,1918.8620689655172,8,2025-09-21 03:27:29,2023-01-25 05:08:22,29,8.0,9.333333333333334,3.0
1076,Zen Solutions,Healthcare,large,GB,United Kingdom,Europe/London,mary.johnson@tech.dev,Mary Johnson,2024-11-23,event,True,,,7.0,0,495.0,4.0,Professional,professional,active,32.5,annual,0.0,0.0,41,1757.3030303030303,5,2025-10-16 19:09:54,2023-01-04 20:22:54,33,10.0,6.4,5.0
1077,Jade Labs,Marketing,small,SG,Singapore,Asia/Singapore,hassan.singh@enterprise.com,Hassan Singh,2025-05-08,referral,True,,,9.0,0,329.0,6.0,Enterprise,enterprise,active,84.15,monthly,0.0,0.0,44,1839.9142857142858,3,2025-10-28 23:01:26,2023-05-12 12:11:43,35,9.0,8.0,4.0
1078,Pulse Digital,Legal,enterprise,CA,Canada,America/Toronto,mary.williams@startup.co,Mary Williams,2023-11-15,organic,True,,,,0,869.0,1.0,Free,free,active,0.0,annual,0.0,0.0,38,1888.7241379310344,5,2025-09-11 05:32:04,2023-07-02 03:44:20,29,3.0,4.5,2.0
1079,Quark AI,Technology,large,SG,Singapore,Asia/Singapore,thomas.nguyen@quarkai.com,Thomas Nguyen,2025-01-02,event,True,,,,0,455.0,6.0,Enterprise,enterprise,active,99.0,monthly,0.0,0.0,40,1862.1351351351352,8,2025-10-11 15:22:28,2023-01-19 07:30:29,37,3.0,3.0,1.0
1080,KeenLabs,Logistics,large,US,United States,America/Chicago,charles.muller@corp.net,Charles Muller,2025-04-07,referral,True,,,,0,360.0,1.0,Free,free,active,0.0,monthly,0.0,0.0,39,1883.4117647058824,5,2025-07-15 09:41:50,2023-09-25 20:29:19,34,8.0,6.666666666666667,3.0
1081,Edge Software,Consulting,medium,CA,Canada,America/Toronto,fatima.davis@tech.dev,Fatima Davis,2023-04-15,partner,True,,,3.0,0,1083.0,3.0,Starter Plus,starter,active,19.0,monthly,0.0,0.0,35,2009.4516129032259,5,2025-05-27 01:07:14,2023-05-14 05:18:25,31,9.0,8.166666666666666,6.0
1082,WarpWorks,E-commerce,large,FR,France,Europe/Paris,steven.nelson@corp.net,Steven Nelson,2024-09-17,event,True,,,8.0,0,562.0,2.0,Starter,starter,active,12.0,monthly,0.0,0.0,42,1895.3142857142857,6,2024-12-23 13:13:08,2023-02-27 11:00:34,35,7.0,6.0,2.0
1083,KiteCorp,Logistics,small,US,United States,America/New_York,susan.robinson@tech.dev,Susan Robinson,2023-04-19,organic,False,2023-08-12 07:39:28,No longer needed,,1,115.0,5.0,Professional Plus,professional,cancelled,49.17,annual,0.0,0.0,45,1664.5128205128206,8,2025-06-19 15:32:13,2023-01-31 17:37:57,39,6.0,6.8,5.0
1084,GlowGroup,Insurance,medium,CA,Canada,America/Toronto,elizabeth.davis@gmail.com,Elizabeth Davis,2024-07-04,organic,True,,,6.0,0,637.0,2.0,Starter,starter,active,12.0,monthly,0.0,0.0,55,1851.7045454545455,5,2025-09-17 21:39:56,2023-02-15 02:22:18,44,7.0,7.0,4.0
1085,EdgeDynamics,Telecommunications,small,DE,Germany,Europe/Berlin,paul.rodriguez@company.io,Paul Rodriguez,2025-01-25,organic,True,,,7.0,0,432.0,5.0,Professional Plus,professional,active,59.0,monthly,0.0,0.0,34,1952.2222222222222,6,2025-10-21 08:25:07,2023-11-01 00:44:27,27,7.0,7.333333333333333,3.0
1086,Cloud Corp,Consulting,small,CA,Canada,America/Toronto,wei.garcia@hotmail.com,Wei Garcia,2023-03-29,referral,True,,,9.0,0,1100.0,4.0,Professional,professional,active,39.0,monthly,0.0,0.0,36,2019.59375,5,2025-09-15 12:37:26,2023-01-08 17:09:15,32,,,
1087,Kite Group,Logistics,medium,JP,Japan,Asia/Tokyo,steven.martinez@corp.net,Steven Martinez,2024-11-17,event,True,,,8.0,0,501.0,5.0,Professional Plus,professional,active,49.17,annual,0.0,0.0,43,2017.5151515151515,5,2025-08-22 04:07:13,2023-03-01 11:46:24,33,,,
1088,CloudVentures,Legal,small,DE,Germany,Europe/Berlin,mei.garcia@company.io,Mei Garcia,2024-05-21,paid_ads,True,,,,0,681.0,3.0,Starter Plus,starter,active,15.83,annual,0.0,0.0,38,1695.7666666666667,3,2025-10-24 20:47:40,2023-03-31 07:22:35,30,9.0,9.0,1.0
1089,LinkOps,Manufacturing,small,DE,Germany,Europe/Berlin,aisha.williams@protonmail.com,Aisha Williams,2024-01-21,organic,True,,,6.0,0,802.0,7.0,Enterprise Custom,enterprise,active,132.67,annual,0.0,0.0,44,1861.7297297297298,6,2025-10-06 11:19:23,2023-01-27 11:25:20,37,6.0,8.0,4.0
1090,Acme Digital,Media,small,US,United States,America/Chicago,matthew.martinez@corp.net,Matthew Martinez,2025-04-25,organic,True,,,8.0,0,342.0,4.0,Professional,professional,active,39.0,monthly,0.0,0.0,43,2296.9032258064517,6,2025-05-29 14:32:38,2023-06-30 08:22:25,31,6.0,6.666666666666667,3.0
1091,GlowVentures,Insurance,small,DE,Germany,Europe/Berlin,paul.sanchez@glowventures.com,Paul Sanchez,2024-03-22,referral,False,2024-11-07 19:22:40,Budget cuts,10.0,1,230.0,4.0,Professional,professional,cancelled,39.0,monthly,0.0,0.0,28,1959.2272727272727,3,2025-03-11 14:38:28,2023-04-19 22:01:32,22,6.0,7.333333333333333,3.0
1092,PulseStudio,Real Estate,large,US,United States,America/Los_Angeles,sofia.wilson@hotmail.com,Sofia Wilson,2024-02-22,organic,True,,,10.0,0,770.0,2.0,Starter,starter,active,12.0,monthly,0.0,0.0,42,1888.5454545454545,4,2025-05-19 17:16:33,2023-05-25 06:43:09,33,7.0,8.333333333333334,3.0
1093,QuarkWorks,Healthcare,medium,IN,India,Asia/Kolkata,lars.santos@company.io,Lars Santos,2023-10-13,referral,True,,,6.0,0,902.0,2.0,Starter,starter,active,9.6,monthly,0.0,0.0,40,2076.967741935484,4,2025-06-20 12:51:47,2023-03-12 09:59:35,31,8.0,7.0,2.0
